StoreID: 1 | Date: 26/11/16 | Register: 1 | Sale: $175.6 | Total Produced: 1 | Sleep: 25ms
StoreID: 2 | Date: 17/8/16 | Register: 1 | Sale: $627.45 | Total Produced: 2 | Sleep: 19ms
StoreID: 1 | Date: 30/6/16 | Register: 3 | Sale: $372.07 | Total Produced: 3 | Sleep: 13ms
StoreID: 2 | Date: 24/6/16 | Register: 2 | Sale: $440.23 | Total Produced: 4 | Sleep: 29ms
StoreID: 1 | Date: 29/6/16 | Register: 2 | Sale: $904.63 | Total Produced: 5 | Sleep: 25ms
StoreID: 2 | Date: 2/2/16 | Register: 6 | Sale: $168.08 | Total Produced: 6 | Sleep: 21ms
StoreID: 1 | Date: 26/11/16 | Register: 1 | Sale: $113.79 | Total Produced: 7 | Sleep: 5ms
StoreID: 1 | Date: 7/5/16 | Register: 1 | Sale: $902.5 | Total Produced: 8 | Sleep: 32ms
StoreID: 2 | Date: 15/12/16 | Register: 3 | Sale: $602.92 | Total Produced: 9 | Sleep: 10ms
StoreID: 2 | Date: 21/3/16 | Register: 5 | Sale: $536.34 | Total Produced: 10 | Sleep: 10ms
StoreID: 2 | Date: 27/1/16 | Register: 3 | Sale: $743.56 | Total Produced: 11 | Sleep: 38ms
StoreID: 1 | Date: 24/6/16 | Register: 3 | Sale: $242.9 | Total Produced: 12 | Sleep: 37ms
StoreID: 2 | Date: 17/8/16 | Register: 5 | Sale: $155.19 | Total Produced: 13 | Sleep: 18ms
StoreID: 1 | Date: 21/4/16 | Register: 4 | Sale: $384.16 | Total Produced: 14 | Sleep: 13ms
StoreID: 1 | Date: 25/9/16 | Register: 2 | Sale: $392.83 | Total Produced: 15 | Sleep: 14ms
StoreID: 2 | Date: 29/10/16 | Register: 6 | Sale: $541.09 | Total Produced: 16 | Sleep: 16ms
StoreID: 1 | Date: 15/10/16 | Register: 1 | Sale: $169.66 | Total Produced: 17 | Sleep: 30ms
StoreID: 2 | Date: 14/6/16 | Register: 6 | Sale: $989.48 | Total Produced: 18 | Sleep: 36ms
StoreID: 1 | Date: 12/7/16 | Register: 2 | Sale: $514.23 | Total Produced: 19 | Sleep: 32ms
StoreID: 2 | Date: 13/4/16 | Register: 2 | Sale: $849.51 | Total Produced: 20 | Sleep: 27ms
StoreID: 1 | Date: 10/10/16 | Register: 5 | Sale: $964.98 | Total Produced: 21 | Sleep: 39ms
StoreID: 2 | Date: 26/8/16 | Register: 1 | Sale: $872.58 | Total Produced: 22 | Sleep: 7ms
StoreID: 2 | Date: 24/7/16 | Register: 6 | Sale: $269.69 | Total Produced: 23 | Sleep: 26ms
StoreID: 1 | Date: 12/6/16 | Register: 3 | Sale: $690.84 | Total Produced: 24 | Sleep: 30ms
StoreID: 2 | Date: 27/4/16 | Register: 2 | Sale: $971.67 | Total Produced: 25 | Sleep: 21ms
StoreID: 2 | Date: 6/10/16 | Register: 2 | Sale: $773.28 | Total Produced: 26 | Sleep: 27ms
StoreID: 1 | Date: 30/6/16 | Register: 2 | Sale: $611.5 | Total Produced: 27 | Sleep: 12ms
StoreID: 1 | Date: 29/4/16 | Register: 1 | Sale: $740.82 | Total Produced: 28 | Sleep: 19ms
StoreID: 2 | Date: 7/2/16 | Register: 3 | Sale: $917.94 | Total Produced: 29 | Sleep: 10ms
StoreID: 1 | Date: 12/2/16 | Register: 5 | Sale: $435.86 | Total Produced: 30 | Sleep: 34ms
StoreID: 2 | Date: 16/7/16 | Register: 1 | Sale: $656.84 | Total Produced: 31 | Sleep: 36ms
StoreID: 1 | Date: 21/2/16 | Register: 3 | Sale: $482.55 | Total Produced: 32 | Sleep: 16ms
StoreID: 2 | Date: 7/2/16 | Register: 3 | Sale: $692.83 | Total Produced: 33 | Sleep: 14ms
StoreID: 1 | Date: 29/4/16 | Register: 1 | Sale: $243.86 | Total Produced: 34 | Sleep: 10ms
StoreID: 2 | Date: 9/8/16 | Register: 2 | Sale: $445.31 | Total Produced: 35 | Sleep: 16ms
StoreID: 1 | Date: 13/1/16 | Register: 1 | Sale: $751.14 | Total Produced: 36 | Sleep: 21ms
StoreID: 2 | Date: 10/10/16 | Register: 5 | Sale: $978.47 | Total Produced: 37 | Sleep: 24ms
StoreID: 1 | Date: 30/6/16 | Register: 2 | Sale: $381.43 | Total Produced: 38 | Sleep: 29ms
StoreID: 2 | Date: 11/8/16 | Register: 6 | Sale: $747.91 | Total Produced: 39 | Sleep: 6ms
StoreID: 2 | Date: 13/10/16 | Register: 5 | Sale: $153.27 | Total Produced: 40 | Sleep: 16ms
StoreID: 1 | Date: 17/6/16 | Register: 5 | Sale: $870.73 | Total Produced: 41 | Sleep: 13ms
StoreID: 2 | Date: 4/10/16 | Register: 2 | Sale: $822.61 | Total Produced: 42 | Sleep: 32ms
StoreID: 1 | Date: 18/11/16 | Register: 1 | Sale: $323.14 | Total Produced: 43 | Sleep: 16ms
StoreID: 1 | Date: 30/10/16 | Register: 3 | Sale: $9.48 | Total Produced: 44 | Sleep: 28ms
StoreID: 2 | Date: 26/10/16 | Register: 1 | Sale: $717.6 | Total Produced: 45 | Sleep: 15ms
StoreID: 2 | Date: 24/6/16 | Register: 6 | Sale: $188.42 | Total Produced: 46 | Sleep: 33ms
StoreID: 1 | Date: 15/7/16 | Register: 4 | Sale: $451.59 | Total Produced: 47 | Sleep: 32ms
StoreID: 2 | Date: 29/3/16 | Register: 5 | Sale: $138.73 | Total Produced: 48 | Sleep: 9ms
StoreID: 1 | Date: 2/5/16 | Register: 1 | Sale: $389.85 | Total Produced: 49 | Sleep: 37ms
StoreID: 2 | Date: 11/11/16 | Register: 1 | Sale: $336.4 | Total Produced: 50 | Sleep: 8ms
StoreID: 2 | Date: 28/12/16 | Register: 1 | Sale: $349.15 | Total Produced: 51 | Sleep: 15ms
StoreID: 2 | Date: 21/8/16 | Register: 2 | Sale: $504.47 | Total Produced: 52 | Sleep: 20ms
StoreID: 1 | Date: 12/8/16 | Register: 2 | Sale: $401.9 | Total Produced: 53 | Sleep: 5ms
StoreID: 1 | Date: 21/11/16 | Register: 4 | Sale: $15.7 | Total Produced: 54 | Sleep: 6ms
StoreID: 2 | Date: 14/12/16 | Register: 1 | Sale: $667.93 | Total Produced: 55 | Sleep: 15ms
StoreID: 1 | Date: 1/4/16 | Register: 1 | Sale: $362 | Total Produced: 56 | Sleep: 31ms
StoreID: 2 | Date: 10/2/16 | Register: 6 | Sale: $305.77 | Total Produced: 57 | Sleep: 26ms
StoreID: 1 | Date: 20/2/16 | Register: 3 | Sale: $967.5 | Total Produced: 58 | Sleep: 15ms
StoreID: 2 | Date: 18/6/16 | Register: 1 | Sale: $731.84 | Total Produced: 59 | Sleep: 23ms
StoreID: 1 | Date: 13/1/16 | Register: 3 | Sale: $105.11 | Total Produced: 60 | Sleep: 29ms
StoreID: 2 | Date: 29/9/16 | Register: 4 | Sale: $785.62 | Total Produced: 61 | Sleep: 23ms
StoreID: 1 | Date: 30/11/16 | Register: 4 | Sale: $516.03 | Total Produced: 62 | Sleep: 20ms
StoreID: 2 | Date: 10/2/16 | Register: 3 | Sale: $447.91 | Total Produced: 63 | Sleep: 17ms
StoreID: 1 | Date: 28/9/16 | Register: 1 | Sale: $293.31 | Total Produced: 64 | Sleep: 16ms
StoreID: 2 | Date: 5/9/16 | Register: 5 | Sale: $752.76 | Total Produced: 65 | Sleep: 29ms
StoreID: 1 | Date: 3/2/16 | Register: 5 | Sale: $841.87 | Total Produced: 66 | Sleep: 7ms
StoreID: 1 | Date: 5/10/16 | Register: 4 | Sale: $882.25 | Total Produced: 67 | Sleep: 34ms
StoreID: 2 | Date: 10/5/16 | Register: 2 | Sale: $855.54 | Total Produced: 68 | Sleep: 39ms
StoreID: 1 | Date: 9/3/16 | Register: 4 | Sale: $642.01 | Total Produced: 69 | Sleep: 8ms
StoreID: 1 | Date: 10/1/16 | Register: 6 | Sale: $681.35 | Total Produced: 70 | Sleep: 35ms
StoreID: 2 | Date: 15/7/16 | Register: 1 | Sale: $608.51 | Total Produced: 71 | Sleep: 13ms
StoreID: 2 | Date: 12/10/16 | Register: 4 | Sale: $739.61 | Total Produced: 72 | Sleep: 5ms
StoreID: 2 | Date: 13/1/16 | Register: 4 | Sale: $631.91 | Total Produced: 73 | Sleep: 16ms
StoreID: 1 | Date: 19/5/16 | Register: 3 | Sale: $592.22 | Total Produced: 74 | Sleep: 31ms
StoreID: 2 | Date: 19/5/16 | Register: 3 | Sale: $421.63 | Total Produced: 75 | Sleep: 36ms
StoreID: 1 | Date: 30/5/16 | Register: 3 | Sale: $389.41 | Total Produced: 76 | Sleep: 31ms
StoreID: 2 | Date: 19/6/16 | Register: 3 | Sale: $240.94 | Total Produced: 77 | Sleep: 29ms
StoreID: 1 | Date: 3/8/16 | Register: 3 | Sale: $145.92 | Total Produced: 78 | Sleep: 28ms
StoreID: 2 | Date: 15/11/16 | Register: 4 | Sale: $881.64 | Total Produced: 79 | Sleep: 10ms
StoreID: 2 | Date: 25/11/16 | Register: 4 | Sale: $842.24 | Total Produced: 80 | Sleep: 21ms
StoreID: 1 | Date: 18/1/16 | Register: 4 | Sale: $21.7 | Total Produced: 81 | Sleep: 6ms
StoreID: 1 | Date: 3/12/16 | Register: 1 | Sale: $345.08 | Total Produced: 82 | Sleep: 31ms
StoreID: 2 | Date: 7/3/16 | Register: 3 | Sale: $225.3 | Total Produced: 83 | Sleep: 40ms
StoreID: 1 | Date: 7/9/16 | Register: 1 | Sale: $513.8 | Total Produced: 84 | Sleep: 23ms
StoreID: 2 | Date: 22/2/16 | Register: 5 | Sale: $784.7 | Total Produced: 85 | Sleep: 22ms
StoreID: 1 | Date: 14/12/16 | Register: 2 | Sale: $145.04 | Total Produced: 86 | Sleep: 22ms
StoreID: 2 | Date: 13/3/16 | Register: 1 | Sale: $347.21 | Total Produced: 87 | Sleep: 19ms
StoreID: 1 | Date: 30/10/16 | Register: 6 | Sale: $615.05 | Total Produced: 88 | Sleep: 39ms
StoreID: 2 | Date: 3/10/16 | Register: 1 | Sale: $688.22 | Total Produced: 89 | Sleep: 30ms
StoreID: 1 | Date: 16/1/16 | Register: 3 | Sale: $267.76 | Total Produced: 90 | Sleep: 40ms
StoreID: 2 | Date: 15/8/16 | Register: 1 | Sale: $96.39 | Total Produced: 91 | Sleep: 17ms
StoreID: 2 | Date: 4/7/16 | Register: 6 | Sale: $973.68 | Total Produced: 92 | Sleep: 14ms
StoreID: 2 | Date: 11/9/16 | Register: 4 | Sale: $283.2 | Total Produced: 93 | Sleep: 14ms
StoreID: 1 | Date: 4/7/16 | Register: 6 | Sale: $580.22 | Total Produced: 94 | Sleep: 8ms
StoreID: 1 | Date: 4/3/16 | Register: 2 | Sale: $408.05 | Total Produced: 95 | Sleep: 31ms
StoreID: 2 | Date: 25/6/16 | Register: 2 | Sale: $917.32 | Total Produced: 96 | Sleep: 20ms
StoreID: 2 | Date: 7/10/16 | Register: 3 | Sale: $795.88 | Total Produced: 97 | Sleep: 7ms
StoreID: 1 | Date: 27/12/16 | Register: 1 | Sale: $74.75 | Total Produced: 98 | Sleep: 20ms
StoreID: 2 | Date: 14/3/16 | Register: 5 | Sale: $341.7 | Total Produced: 99 | Sleep: 33ms
StoreID: 1 | Date: 20/6/16 | Register: 3 | Sale: $985.5 | Total Produced: 100 | Sleep: 17ms
StoreID: 2 | Date: 1/6/16 | Register: 3 | Sale: $348.01 | Total Produced: 101 | Sleep: 24ms
StoreID: 1 | Date: 6/6/16 | Register: 5 | Sale: $235.58 | Total Produced: 102 | Sleep: 19ms
StoreID: 1 | Date: 24/11/16 | Register: 6 | Sale: $204.79 | Total Produced: 103 | Sleep: 13ms
StoreID: 2 | Date: 18/9/16 | Register: 2 | Sale: $570.11 | Total Produced: 104 | Sleep: 30ms
StoreID: 1 | Date: 21/4/16 | Register: 4 | Sale: $40.78 | Total Produced: 105 | Sleep: 28ms
StoreID: 2 | Date: 13/5/16 | Register: 4 | Sale: $935.84 | Total Produced: 106 | Sleep: 25ms
StoreID: 1 | Date: 22/9/16 | Register: 3 | Sale: $249.25 | Total Produced: 107 | Sleep: 40ms
StoreID: 2 | Date: 20/9/16 | Register: 6 | Sale: $351.13 | Total Produced: 108 | Sleep: 5ms
StoreID: 2 | Date: 24/5/16 | Register: 5 | Sale: $89.52 | Total Produced: 109 | Sleep: 38ms
StoreID: 1 | Date: 5/8/16 | Register: 6 | Sale: $230.83 | Total Produced: 110 | Sleep: 37ms
StoreID: 2 | Date: 20/5/16 | Register: 6 | Sale: $690.22 | Total Produced: 111 | Sleep: 31ms
StoreID: 1 | Date: 10/3/16 | Register: 1 | Sale: $770.42 | Total Produced: 112 | Sleep: 26ms
StoreID: 2 | Date: 16/10/16 | Register: 6 | Sale: $966.43 | Total Produced: 113 | Sleep: 17ms
StoreID: 1 | Date: 24/11/16 | Register: 4 | Sale: $15.88 | Total Produced: 114 | Sleep: 36ms
StoreID: 2 | Date: 8/2/16 | Register: 6 | Sale: $491.08 | Total Produced: 115 | Sleep: 32ms
StoreID: 1 | Date: 21/7/16 | Register: 3 | Sale: $630.86 | Total Produced: 116 | Sleep: 9ms
StoreID: 2 | Date: 9/2/16 | Register: 3 | Sale: $558.7 | Total Produced: 117 | Sleep: 20ms
StoreID: 1 | Date: 21/10/16 | Register: 1 | Sale: $453.95 | Total Produced: 118 | Sleep: 26ms
